order_date,pizza_name,pizza_category,total_kuantitas,total_amount,total_profit,total_complain
2025-01-10,THE SOPPRESSATA PIZZA,SUPREME,5,573075.0,106515.0,0
2025-01-10,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,7,949725.0,122148.0,0
2025-01-10,THE SPICY ITALIAN PIZZA,SUPREME,5,805950.0,167508.0,0
2025-01-10,THE SPINACH AND FETA PIZZA,VEGGIE,4,520425.0,80919.0,1
2025-01-10,THE SPINACH PESTO PIZZA,VEGGIE,4,603450.0,70470.0,0
2025-01-10,THE SPINACH SUPREME PIZZA,SUPREME,5,737100.0,119556.0,1
2025-01-10,THE THAI CHICKEN PIZZA,CHICKEN,4,542700.0,105462.0,0
2025-01-10,THE VEGETABLES + VEGETABLES PIZZA,VEGGIE,5,617625.0,171882.0,0
2025-01-11,THE BARBECUE CHICKEN PIZZA,CHICKEN,6,781650.0,195939.0,0
2025-01-11,THE BIG MEAT PIZZA,CLASSIC,3,291600.0,46899.0,1
2025-01-11,THE BRIE CARRE PIZZA,SUPREME,1,191565.0,21060.0,0
2025-01-11,THE CALABRESE PIZZA,SUPREME,4,558900.0,84645.0,0
2025-01-11,THE CALIFORNIA CHICKEN PIZZA,CHICKEN,5,581175.0,160218.0,1
2025-01-11,THE CHICKEN ALFREDO PIZZA,CHICKEN,1,135675.0,25353.0,0
2025-01-11,THE CHICKEN PESTO PIZZA,CHICKEN,5,613575.0,128061.0,1
2025-01-11,THE CLASSIC DELUXE PIZZA,CLASSIC,3,356400.0,88857.0,1
2025-01-11,THE FOUR CHEESE PIZZA,VEGGIE,3,410265.0,85941.0,1
2025-01-11,THE GREEK PIZZA,CLASSIC,1,166050.0,18873.0,0
2025-01-11,THE GREEN GARDEN PIZZA,VEGGIE,1,129600.0,33534.0,1
2025-01-11,THE HAWAIIAN PIZZA,CLASSIC,4,388800.0,85374.0,2
2025-01-11,THE ITALIAN CAPOCOLLO PIZZA,CLASSIC,2,263250.0,39852.0,0
2025-01-11,THE ITALIAN SUPREME PIZZA,SUPREME,8,1206900.0,215784.0,0
2025-01-11,THE MEDITERRANEAN PIZZA,VEGGIE,3,425250.0,73062.0,0
2025-01-11,THE MEXICANA PIZZA,VEGGIE,8,1245375.0,326268.0,0
2025-01-11,THE NAPOLITANA PIZZA,CLASSIC,5,619650.0,101412.0,1
2025-01-11,THE PEPPER SALAMI PIZZA,SUPREME,8,1142100.0,294516.0,0
2025-01-11,THE PEPPERONI PIZZA,CLASSIC,12,1259550.0,300024.0,2
2025-01-11,"THE PEPPERONI, MUSHROOM AND PEPPERS PIZZA",CLASSIC,1,117450.0,26973.0,0
2025-01-11,THE PROSCIUTTO AND ARUGULA PIZZA,SUPREME,3,303750.0,52002.0,0
2025-01-11,THE SICILIAN PIZZA,SUPREME,6,757350.0,158355.0,0
2025-01-11,THE SOPPRESSATA PIZZA,SUPREME,3,469800.0,64800.0,0
2025-01-11,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,1,168075.0,22761.0,0
2025-01-11,THE SPICY ITALIAN PIZZA,SUPREME,4,569025.0,108702.0,1
2025-01-11,THE SPINACH AND FETA PIZZA,VEGGIE,5,617625.0,93150.0,0
2025-01-11,THE SPINACH PESTO PIZZA,VEGGIE,2,267300.0,33696.0,0
2025-01-11,THE THAI CHICKEN PIZZA,CHICKEN,4,575100.0,102951.0,0
2025-01-11,THE VEGETABLES + VEGETABLES PIZZA,VEGGIE,4,552825.0,152442.0,0
2025-01-12,THE BARBECUE CHICKEN PIZZA,CHICKEN,8,1150200.0,264222.0,0
2025-01-12,THE BIG MEAT PIZZA,CLASSIC,6,583200.0,93798.0,1
2025-01-12,THE BRIE CARRE PIZZA,SUPREME,1,191565.0,21060.0,0
2025-01-12,THE CALABRESE PIZZA,SUPREME,1,131625.0,16605.0,0
2025-01-12,THE CALIFORNIA CHICKEN PIZZA,CHICKEN,4,477900.0,109998.0,0
2025-01-12,THE CHICKEN ALFREDO PIZZA,CHICKEN,1,135675.0,25353.0,0
2025-01-12,THE CHICKEN PESTO PIZZA,CHICKEN,3,374625.0,77031.0,0
2025-01-12,THE CLASSIC DELUXE PIZZA,CLASSIC,4,486000.0,125712.0,0
2025-01-12,THE FIVE CHEESE PIZZA,VEGGIE,2,299700.0,50220.0,0
2025-01-12,THE FOUR CHEESE PIZZA,VEGGIE,2,290790.0,63342.0,0
2025-01-12,THE GREEK PIZZA,CLASSIC,4,639900.0,143289.0,0
2025-01-12,THE GREEN GARDEN PIZZA,VEGGIE,4,486000.0,115992.0,0
2025-01-12,THE HAWAIIAN PIZZA,CLASSIC,5,571050.0,128547.0,0
2025-01-12,THE ITALIAN CAPOCOLLO PIZZA,CLASSIC,4,595350.0,89262.0,0
2025-01-12,THE ITALIAN SUPREME PIZZA,SUPREME,3,435375.0,89667.0,0
2025-01-12,THE ITALIAN VEGETABLES PIZZA,VEGGIE,5,714825.0,175770.0,0
2025-01-12,THE MEDITERRANEAN PIZZA,VEGGIE,2,261225.0,47709.0,0
2025-01-12,THE MEXICANA PIZZA,VEGGIE,3,358425.0,93393.0,0
2025-01-12,THE NAPOLITANA PIZZA,CLASSIC,3,498150.0,141912.0,0
2025-01-12,THE PEPPER SALAMI PIZZA,SUPREME,5,637875.0,147501.0,1
2025-01-12,THE PEPPERONI PIZZA,CLASSIC,7,641925.0,144423.0,0
2025-01-12,"THE PEPPERONI, MUSHROOM AND PEPPERS PIZZA",CLASSIC,6,700650.0,163215.0,0
2025-01-12,THE PROSCIUTTO AND ARUGULA PIZZA,SUPREME,2,234900.0,55404.0,0
2025-01-12,THE SICILIAN PIZZA,SUPREME,8,923400.0,198045.0,1
2025-01-12,THE SOPPRESSATA PIZZA,SUPREME,1,168075.0,22275.0,0
2025-01-12,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,9,1383075.0,194886.0,0
2025-01-12,THE SPICY ITALIAN PIZZA,SUPREME,3,437400.0,97767.0,0
2025-01-12,THE SPINACH AND FETA PIZZA,VEGGIE,2,293625.0,52812.0,1
2025-01-12,THE SPINACH PESTO PIZZA,VEGGIE,2,202500.0,40176.0,0
2025-01-12,THE SPINACH SUPREME PIZZA,SUPREME,1,133650.0,18306.0,0
2025-01-12,THE THAI CHICKEN PIZZA,CHICKEN,6,911250.0,170505.0,0
2025-01-12,THE VEGETABLES + VEGETABLES PIZZA,VEGGIE,2,194400.0,56214.0,0
2025-01-13,THE BARBECUE CHICKEN PIZZA,CHICKEN,6,943650.0,211734.0,2
2025-01-13,THE BIG MEAT PIZZA,CLASSIC,2,194400.0,31266.0,0
2025-01-13,THE BRIE CARRE PIZZA,SUPREME,1,191565.0,21060.0,0
2025-01-13,THE CALABRESE PIZZA,SUPREME,3,492075.0,104490.0,0
2025-01-13,THE CALIFORNIA CHICKEN PIZZA,CHICKEN,5,613575.0,137214.0,1
2025-01-13,THE CHICKEN PESTO PIZZA,CHICKEN,3,439425.0,81648.0,1
2025-01-13,THE CLASSIC DELUXE PIZZA,CLASSIC,5,684450.0,185328.0,0
2025-01-13,THE FIVE CHEESE PIZZA,VEGGIE,4,599400.0,100440.0,1
2025-01-13,THE FOUR CHEESE PIZZA,VEGGIE,6,742770.0,144666.0,0
2025-01-13,THE GREEK PIZZA,CLASSIC,5,878850.0,196101.0,0
2025-01-13,THE GREEN GARDEN PIZZA,VEGGIE,1,97200.0,15390.0,0
2025-01-13,THE HAWAIIAN PIZZA,CLASSIC,3,255150.0,54675.0,0
2025-01-13,THE ITALIAN CAPOCOLLO PIZZA,CLASSIC,7,1125900.0,167103.0,0
2025-01-13,THE ITALIAN SUPREME PIZZA,SUPREME,6,836325.0,196830.0,0
2025-01-13,THE ITALIAN VEGETABLES PIZZA,VEGGIE,2,238950.0,42930.0,1
2025-01-13,THE MEDITERRANEAN PIZZA,VEGGIE,1,129600.0,13041.0,0
2025-01-13,THE MEXICANA PIZZA,VEGGIE,2,293625.0,73791.0,0
2025-01-13,THE NAPOLITANA PIZZA,CLASSIC,7,1020600.0,230364.0,0
2025-01-13,THE PEPPER SALAMI PIZZA,SUPREME,3,402975.0,98253.0,0
2025-01-13,THE PEPPERONI PIZZA,CLASSIC,2,202500.0,53136.0,0
2025-01-13,"THE PEPPERONI, MUSHROOM AND PEPPERS PIZZA",CLASSIC,4,465750.0,109269.0,1
2025-01-13,THE PROSCIUTTO AND ARUGULA PIZZA,SUPREME,5,670275.0,158436.0,1
2025-01-13,THE SICILIAN PIZZA,SUPREME,6,660150.0,168075.0,0
2025-01-13,THE SOPPRESSATA PIZZA,SUPREME,3,402975.0,63585.0,0
2025-01-13,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,6,911250.0,109350.0,1
2025-01-13,THE SPICY ITALIAN PIZZA,SUPREME,3,504225.0,107406.0,0
2025-01-13,THE SPINACH AND FETA PIZZA,VEGGIE,6,714825.0,105381.0,0
2025-01-13,THE SPINACH PESTO PIZZA,VEGGIE,1,133650.0,16848.0,1
2025-01-13,THE THAI CHICKEN PIZZA,CHICKEN,6,976050.0,185328.0,1
2025-01-13,THE VEGETABLES + VEGETABLES PIZZA,VEGGIE,6,779625.0,217323.0,1
2025-01-14,THE BARBECUE CHICKEN PIZZA,CHICKEN,6,846450.0,204525.0,1
2025-01-14,THE BIG MEAT PIZZA,CLASSIC,3,291600.0,46899.0,0
2025-01-14,THE CALABRESE PIZZA,SUPREME,4,591300.0,121824.0,0
2025-01-14,THE CALIFORNIA CHICKEN PIZZA,CHICKEN,5,710775.0,180387.0,0
2025-01-14,THE CHICKEN ALFREDO PIZZA,CHICKEN,4,510300.0,100926.0,1
2025-01-14,THE CHICKEN PESTO PIZZA,CHICKEN,5,807975.0,141912.0,0
2025-01-14,THE CLASSIC DELUXE PIZZA,CLASSIC,7,919350.0,196020.0,4
2025-01-14,THE FIVE CHEESE PIZZA,VEGGIE,9,1348650.0,225990.0,1
2025-01-14,THE FOUR CHEESE PIZZA,VEGGIE,3,410265.0,85941.0,1
2025-01-14,THE GREEK PIZZA,CLASSIC,3,579150.0,117531.0,0
2025-01-14,THE GREEN GARDEN PIZZA,VEGGIE,1,97200.0,15390.0,0
2025-01-14,THE HAWAIIAN PIZZA,CLASSIC,7,714825.0,146691.0,1
2025-01-14,THE ITALIAN SUPREME PIZZA,SUPREME,10,1372950.0,310149.0,2
2025-01-14,THE ITALIAN VEGETABLES PIZZA,VEGGIE,3,374625.0,75006.0,1
2025-01-14,THE MEXICANA PIZZA,VEGGIE,4,621675.0,159813.0,1
2025-01-14,THE NAPOLITANA PIZZA,CLASSIC,7,951750.0,196020.0,2
2025-01-14,THE PEPPER SALAMI PIZZA,SUPREME,6,939600.0,255636.0,0
2025-01-14,THE PEPPERONI PIZZA,CLASSIC,6,585225.0,138915.0,1
2025-01-14,"THE PEPPERONI, MUSHROOM AND PEPPERS PIZZA",CLASSIC,3,295650.0,77193.0,0
2025-01-14,THE PROSCIUTTO AND ARUGULA PIZZA,SUPREME,5,605475.0,116964.0,1
2025-01-14,THE SICILIAN PIZZA,SUPREME,9,1087425.0,256365.0,2
2025-01-14,THE SOPPRESSATA PIZZA,SUPREME,1,101250.0,21060.0,0
2025-01-14,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,11,1654425.0,274914.0,4
2025-01-14,THE SPICY ITALIAN PIZZA,SUPREME,3,437400.0,97767.0,0
2025-01-14,THE SPINACH AND FETA PIZZA,VEGGIE,4,587250.0,105624.0,0
2025-01-14,THE SPINACH PESTO PIZZA,VEGGIE,4,605475.0,75249.0,2
2025-01-14,THE SPINACH SUPREME PIZZA,SUPREME,6,840375.0,153495.0,1
2025-01-14,THE THAI CHICKEN PIZZA,CHICKEN,4,607500.0,100440.0,2
2025-01-14,THE VEGETABLES + VEGETABLES PIZZA,VEGGIE,7,976050.0,268110.0,1
2025-01-15,THE BARBECUE CHICKEN PIZZA,CHICKEN,5,775575.0,176904.0,0
2025-01-15,THE BIG MEAT PIZZA,CLASSIC,4,388800.0,62532.0,2
2025-01-15,THE CALABRESE PIZZA,SUPREME,1,131625.0,16605.0,0
2025-01-15,THE CALIFORNIA CHICKEN PIZZA,CHICKEN,5,710775.0,157950.0,2
2025-01-15,THE CHICKEN ALFREDO PIZZA,CHICKEN,2,238950.0,50220.0,1
2025-01-15,THE CLASSIC DELUXE PIZZA,CLASSIC,5,587250.0,120204.0,2
2025-01-15,THE FIVE CHEESE PIZZA,VEGGIE,3,449550.0,75330.0,2
2025-01-15,THE FOUR CHEESE PIZZA,VEGGIE,6,820530.0,171882.0,1
2025-01-15,THE GREEK PIZZA,CLASSIC,4,708750.0,141588.0,0
2025-01-15,THE HAWAIIAN PIZZA,CLASSIC,7,692550.0,152523.0,3
2025-01-15,THE ITALIAN CAPOCOLLO PIZZA,CLASSIC,1,166050.0,24705.0,0
2025-01-15,THE ITALIAN SUPREME PIZZA,SUPREME,2,269325.0,41877.0,0
2025-01-15,THE ITALIAN VEGETABLES PIZZA,VEGGIE,1,135675.0,32076.0,0
2025-01-15,THE MEDITERRANEAN PIZZA,VEGGIE,3,457650.0,63747.0,0
2025-01-15,THE MEXICANA PIZZA,VEGGIE,2,226800.0,55971.0,0
2025-01-15,THE NAPOLITANA PIZZA,CLASSIC,2,194400.0,25920.0,0
2025-01-15,THE PEPPER SALAMI PIZZA,SUPREME,4,571050.0,147258.0,0
2025-01-15,THE PEPPERONI PIZZA,CLASSIC,11,1091475.0,251829.0,0
2025-01-15,"THE PEPPERONI, MUSHROOM AND PEPPERS PIZZA",CLASSIC,2,178200.0,50220.0,0
2025-01-15,THE PROSCIUTTO AND ARUGULA PIZZA,SUPREME,4,536625.0,120366.0,1
2025-01-15,THE SICILIAN PIZZA,SUPREME,8,923400.0,198045.0,1
2025-01-15,THE SOPPRESSATA PIZZA,SUPREME,5,672300.0,106920.0,0
2025-01-15,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,7,949725.0,174798.0,2
2025-01-15,THE SPICY ITALIAN PIZZA,SUPREME,9,1342575.0,278073.0,0
2025-01-15,THE SPINACH AND FETA PIZZA,VEGGIE,3,425250.0,86103.0,0
2025-01-15,THE SPINACH PESTO PIZZA,VEGGIE,2,301725.0,35235.0,1
2025-01-15,THE SPINACH SUPREME PIZZA,SUPREME,3,402975.0,69741.0,2
2025-01-15,THE THAI CHICKEN PIZZA,CHICKEN,7,1079325.0,184437.0,1
2025-01-15,THE VEGETABLES + VEGETABLES PIZZA,VEGGIE,5,648000.0,183870.0,2
2025-01-16,THE BARBECUE CHICKEN PIZZA,CHICKEN,9,1221075.0,291843.0,0
2025-01-16,THE BIG MEAT PIZZA,CLASSIC,4,388800.0,62532.0,0
2025-01-16,THE CALABRESE PIZZA,SUPREME,3,427275.0,68040.0,0
2025-01-16,THE CALIFORNIA CHICKEN PIZZA,CHICKEN,9,1188675.0,267948.0,2
2025-01-16,THE CHICKEN ALFREDO PIZZA,CHICKEN,3,407025.0,76059.0,0
2025-01-16,THE CHICKEN PESTO PIZZA,CHICKEN,1,168075.0,28755.0,0
2025-01-16,THE CLASSIC DELUXE PIZZA,CLASSIC,7,874800.0,236277.0,0
2025-01-16,THE FIVE CHEESE PIZZA,VEGGIE,6,899100.0,150660.0,0
2025-01-16,THE FOUR CHEESE PIZZA,VEGGIE,4,529740.0,108540.0,1
2025-01-16,THE GREEK PIZZA,CLASSIC,3,542700.0,122715.0,1
2025-01-16,THE GREEN GARDEN PIZZA,VEGGIE,5,617625.0,125307.0,1
2025-01-16,THE HAWAIIAN PIZZA,CLASSIC,3,255150.0,54675.0,0
2025-01-16,THE ITALIAN CAPOCOLLO PIZZA,CLASSIC,6,720900.0,109998.0,0
2025-01-16,THE ITALIAN SUPREME PIZZA,SUPREME,3,435375.0,89667.0,0
2025-01-16,THE ITALIAN VEGETABLES PIZZA,VEGGIE,3,374625.0,75006.0,1
2025-01-16,THE MEDITERRANEAN PIZZA,VEGGIE,2,293625.0,38394.0,0
2025-01-16,THE MEXICANA PIZZA,VEGGIE,6,880875.0,221373.0,1
2025-01-16,THE NAPOLITANA PIZZA,CLASSIC,6,923400.0,217404.0,0
2025-01-16,THE PEPPER SALAMI PIZZA,SUPREME,5,704700.0,177066.0,0
2025-01-16,THE PEPPERONI PIZZA,CLASSIC,12,1348650.0,302292.0,1
2025-01-16,"THE PEPPERONI, MUSHROOM AND PEPPERS PIZZA",CLASSIC,5,554850.0,134379.0,0
2025-01-16,THE PROSCIUTTO AND ARUGULA PIZZA,SUPREME,3,336150.0,72738.0,0
2025-01-16,THE SICILIAN PIZZA,SUPREME,6,692550.0,155520.0,0
2025-01-16,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,5,840375.0,113805.0,0
2025-01-16,THE SPICY ITALIAN PIZZA,SUPREME,9,1379025.0,302940.0,1
2025-01-16,THE SPINACH AND FETA PIZZA,VEGGIE,10,1202850.0,182655.0,0
2025-01-16,THE SPINACH PESTO PIZZA,VEGGIE,5,739125.0,92097.0,1
2025-01-16,THE SPINACH SUPREME PIZZA,SUPREME,2,202500.0,38232.0,1
2025-01-16,THE THAI CHICKEN PIZZA,CHICKEN,7,1014525.0,189459.0,1
2025-01-16,THE VEGETABLES + VEGETABLES PIZZA,VEGGIE,6,848475.0,228015.0,0
2025-01-17,THE BARBECUE CHICKEN PIZZA,CHICKEN,11,1654425.0,368712.0,0
2025-01-17,THE BIG MEAT PIZZA,CLASSIC,6,583200.0,93798.0,1
2025-01-17,THE BRIE CARRE PIZZA,SUPREME,3,574695.0,63180.0,0
2025-01-17,THE CALABRESE PIZZA,SUPREME,1,164025.0,34830.0,0
2025-01-17,THE CALIFORNIA CHICKEN PIZZA,CHICKEN,10,1486350.0,382077.0,2
2025-01-17,THE CHICKEN ALFREDO PIZZA,CHICKEN,1,168075.0,37665.0,0
2025-01-17,THE CHICKEN PESTO PIZZA,CHICKEN,2,303750.0,55647.0,0
2025-01-17,THE CLASSIC DELUXE PIZZA,CLASSIC,3,425250.0,111618.0,0
2025-01-17,THE FOUR CHEESE PIZZA,VEGGIE,2,290790.0,63342.0,1
2025-01-17,THE GREEK PIZZA,CLASSIC,3,502200.0,92259.0,0
2025-01-17,THE GREEN GARDEN PIZZA,VEGGIE,2,259200.0,67068.0,0
2025-01-17,THE HAWAIIAN PIZZA,CLASSIC,9,907200.0,177309.0,1
2025-01-17,THE ITALIAN CAPOCOLLO PIZZA,CLASSIC,5,619650.0,92745.0,1
2025-01-17,THE ITALIAN SUPREME PIZZA,SUPREME,3,435375.0,89667.0,0
2025-01-17,THE ITALIAN VEGETABLES PIZZA,VEGGIE,3,475875.0,132840.0,1
2025-01-17,THE MEDITERRANEAN PIZZA,VEGGIE,3,425250.0,73062.0,0
2025-01-17,THE MEXICANA PIZZA,VEGGIE,1,129600.0,30780.0,0
2025-01-17,THE NAPOLITANA PIZZA,CLASSIC,3,429300.0,107568.0,0
2025-01-17,THE PEPPER SALAMI PIZZA,SUPREME,2,336150.0,98010.0,0
2025-01-17,THE PEPPERONI PIZZA,CLASSIC,10,1012500.0,225828.0,2
2025-01-17,"THE PEPPERONI, MUSHROOM AND PEPPERS PIZZA",CLASSIC,4,384750.0,102303.0,1
2025-01-17,THE PROSCIUTTO AND ARUGULA PIZZA,SUPREME,3,370575.0,61560.0,0
2025-01-17,THE SICILIAN PIZZA,SUPREME,6,757350.0,158355.0,0
2025-01-17,THE SOPPRESSATA PIZZA,SUPREME,4,437400.0,83430.0,2
2025-01-17,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,4,639900.0,81972.0,0
2025-01-17,THE SPICY ITALIAN PIZZA,SUPREME,3,437400.0,97767.0,0
2025-01-17,THE SPINACH PESTO PIZZA,VEGGIE,3,336150.0,57024.0,0
2025-01-17,THE SPINACH SUPREME PIZZA,SUPREME,2,234900.0,37422.0,0
2025-01-17,THE THAI CHICKEN PIZZA,CHICKEN,9,1383075.0,254502.0,0
2025-01-17,THE VEGETABLES + VEGETABLES PIZZA,VEGGIE,4,554850.0,149121.0,1
2025-01-18,THE BARBECUE CHICKEN PIZZA,CHICKEN,9,1253475.0,313146.0,0
2025-01-18,THE BIG MEAT PIZZA,CLASSIC,4,388800.0,62532.0,0
2025-01-18,THE CALABRESE PIZZA,SUPREME,1,131625.0,16605.0,0
2025-01-18,THE CALIFORNIA CHICKEN PIZZA,CHICKEN,9,1285875.0,311121.0,1
2025-01-18,THE CHICKEN ALFREDO PIZZA,CHICKEN,1,135675.0,25353.0,0
2025-01-18,THE CHICKEN PESTO PIZZA,CHICKEN,2,271350.0,52893.0,0
2025-01-18,THE CLASSIC DELUXE PIZZA,CLASSIC,7,915300.0,216675.0,1
2025-01-18,THE FIVE CHEESE PIZZA,VEGGIE,3,449550.0,75330.0,0
2025-01-18,THE FOUR CHEESE PIZZA,VEGGIE,5,675135.0,140211.0,1
2025-01-18,THE GREEK PIZZA,CLASSIC,1,206550.0,49329.0,0
2025-01-18,THE GREEN GARDEN PIZZA,VEGGIE,2,261225.0,42849.0,0
2025-01-18,THE HAWAIIAN PIZZA,CLASSIC,4,486000.0,110322.0,1
2025-01-18,THE ITALIAN CAPOCOLLO PIZZA,CLASSIC,1,166050.0,24705.0,0
2025-01-18,THE ITALIAN SUPREME PIZZA,SUPREME,6,801900.0,214326.0,0
2025-01-18,THE ITALIAN VEGETABLES PIZZA,VEGGIE,3,409050.0,93312.0,0
2025-01-18,THE MEDITERRANEAN PIZZA,VEGGIE,1,97200.0,22356.0,0
2025-01-18,THE MEXICANA PIZZA,VEGGIE,6,882900.0,228015.0,0
2025-01-18,THE NAPOLITANA PIZZA,CLASSIC,3,429300.0,107568.0,0
2025-01-18,THE PEPPER SALAMI PIZZA,SUPREME,5,739125.0,196263.0,1
2025-01-18,THE PEPPERONI PIZZA,CLASSIC,11,1225125.0,265194.0,1
2025-01-18,"THE PEPPERONI, MUSHROOM AND PEPPERS PIZZA",CLASSIC,3,295650.0,77193.0,0
2025-01-18,THE PROSCIUTTO AND ARUGULA PIZZA,SUPREME,4,469800.0,110808.0,1
2025-01-18,THE SICILIAN PIZZA,SUPREME,7,824175.0,170505.0,1
2025-01-18,THE SOPPRESSATA PIZZA,SUPREME,3,437400.0,65610.0,0
2025-01-18,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,2,303750.0,36450.0,1
2025-01-18,THE SPICY ITALIAN PIZZA,SUPREME,3,402975.0,86265.0,1
2025-01-18,THE SPINACH AND FETA PIZZA,VEGGIE,3,324000.0,40338.0,1
2025-01-18,THE SPINACH PESTO PIZZA,VEGGIE,3,368550.0,53784.0,0
2025-01-18,THE SPINACH SUPREME PIZZA,SUPREME,3,402975.0,69741.0,0
2025-01-18,THE THAI CHICKEN PIZZA,CHICKEN,5,678375.0,121905.0,0
2025-01-18,THE VEGETABLES + VEGETABLES PIZZA,VEGGIE,2,293625.0,78894.0,1
2025-01-19,THE BARBECUE CHICKEN PIZZA,CHICKEN,5,743175.0,166941.0,1
2025-01-19,THE BIG MEAT PIZZA,CLASSIC,7,680400.0,109431.0,0
2025-01-19,THE BRIE CARRE PIZZA,SUPREME,1,191565.0,21060.0,0
2025-01-19,THE CALABRESE PIZZA,SUPREME,2,263250.0,33210.0,0
2025-01-19,THE CALIFORNIA CHICKEN PIZZA,CHICKEN,9,1156275.0,268515.0,1
2025-01-19,THE CHICKEN ALFREDO PIZZA,CHICKEN,3,374625.0,75573.0,0
2025-01-19,THE CHICKEN PESTO PIZZA,CHICKEN,4,607500.0,110403.0,1
2025-01-19,THE CLASSIC DELUXE PIZZA,CLASSIC,4,490050.0,105057.0,0
2025-01-19,THE FIVE CHEESE PIZZA,VEGGIE,4,599400.0,100440.0,1
2025-01-19,THE FOUR CHEESE PIZZA,VEGGIE,6,846450.0,180954.0,1
2025-01-19,THE GREEK PIZZA,CLASSIC,6,1012500.0,211491.0,0
2025-01-19,THE GREEN GARDEN PIZZA,VEGGIE,3,358425.0,58239.0,0
2025-01-19,THE HAWAIIAN PIZZA,CLASSIC,9,982125.0,208089.0,0
2025-01-19,THE ITALIAN CAPOCOLLO PIZZA,CLASSIC,4,558900.0,83430.0,0
2025-01-19,THE ITALIAN SUPREME PIZZA,SUPREME,6,838350.0,167265.0,0
2025-01-19,THE ITALIAN VEGETABLES PIZZA,VEGGIE,3,374625.0,75006.0,0
2025-01-19,THE MEDITERRANEAN PIZZA,VEGGIE,5,686475.0,120771.0,3
2025-01-19,THE MEXICANA PIZZA,VEGGIE,2,328050.0,86022.0,0
2025-01-19,THE NAPOLITANA PIZZA,CLASSIC,8,1255500.0,312012.0,2
2025-01-19,THE PEPPER SALAMI PIZZA,SUPREME,1,168075.0,49005.0,0
2025-01-19,THE PEPPERONI PIZZA,CLASSIC,7,753300.0,167184.0,0
2025-01-19,"THE PEPPERONI, MUSHROOM AND PEPPERS PIZZA",CLASSIC,7,834300.0,196182.0,1
2025-01-19,THE PROSCIUTTO AND ARUGULA PIZZA,SUPREME,3,437400.0,71118.0,1
2025-01-19,THE SICILIAN PIZZA,SUPREME,3,427275.0,88290.0,0
2025-01-19,THE SOPPRESSATA PIZZA,SUPREME,3,469800.0,64800.0,1
2025-01-19,THE SOUTHWEST CHICKEN PIZZA,CHICKEN,4,607500.0,99225.0,0
2025-01-19,THE SPICY ITALIAN PIZZA,SUPREME,3,504225.0,107406.0,1
2025-01-19,THE SPINACH AND FETA PIZZA,VEGGIE,6,846450.0,137376.0,0
2025-01-19,THE SPINACH PESTO PIZZA,VEGGIE,2,301725.0,35235.0,0
2025-01-19,THE THAI CHICKEN PIZZA,CHICKEN,8,1150200.0,205902.0,0
2025-01-19,THE VEGETABLES + VEGETABLES PIZZA,VEGGIE,4,488025.0,135108.0,1
2025-01-20,THE BARBECUE CHICKEN PIZZA,CHICKEN,3,407025.0,108621.0,0
2025-01-20,THE BIG MEAT PIZZA,CLASSIC,4,388800.0,62532.0,1
2025-01-20,THE BRIE CARRE PIZZA,SUPREME,2,383130.0,42120.0,0
2025-01-20,THE CALABRESE PIZZA,SUPREME,1,99225.0,17334.0,0
2025-01-20,THE CALIFORNIA CHICKEN PIZZA,CHICKEN,10,1421550.0,383211.0,1
2025-01-20,THE CHICKEN ALFREDO PIZZA,CHICKEN,3,407025.0,76059.0,1
2025-01-20,THE CHICKEN PESTO PIZZA,CHICKEN,2,206550.0,48276.0,0
2025-01-20,THE CLASSIC DELUXE PIZZA,CLASSIC,8,1008450.0,252477.0,1
2025-01-20,THE FIVE CHEESE PIZZA,VEGGIE,10,1498500.0,251100.0,1
2025-01-20,THE FOUR CHEESE PIZZA,VEGGIE,3,436185.0,95013.0,0
2025-01-20,THE GREEK PIZZA,CLASSIC,3,400950.0,90477.0,0
2025-01-20,THE GREEN GARDEN PIZZA,VEGGIE,4,486000.0,115992.0,0
2025-01-20,THE HAWAIIAN PIZZA,CLASSIC,2,267300.0,61398.0,0
2025-01-20,THE ITALIAN CAPOCOLLO PIZZA,CLASSIC,5,724950.0,108135.0,0
2025-01-20,THE ITALIAN SUPREME PIZZA,SUPREME,8,1142100.0,191646.0,2
2025-01-20,THE ITALIAN VEGETABLES PIZZA,VEGGIE,2,271350.0,64152.0,0
2025-01-20,THE MEDITERRANEAN PIZZA,VEGGIE,2,226800.0,35397.0,0
2025-01-20,THE MEXICANA PIZZA,VEGGIE,3,457650.0,116802.0,0
2025-01-20,THE NAPOLITANA PIZZA,CLASSIC,5,619650.0,101412.0,0
2025-01-20,THE PEPPER SALAMI PIZZA,SUPREME,6,905175.0,236439.0,0
2025-01-20,THE PEPPERONI PIZZA,CLASSIC,5,483975.0,112347.0,2
2025-01-20,"THE PEPPERONI, MUSHROOM AND PEPPERS PIZZA",CLASSIC,2,230850.0,55323.0,0
